measurement,valid,zero_ct,flip_poly_u,flip_msg_v,random_ct,boundary_coeff
7154,21000,20000,20000,20000,20000,20000
7155,21000,20000,20000,20000,20000,20000
7156,21000,20000,20000,20000,20000,20000
7157,21000,20000,20000,20000,20000,20000
7158,21000,20000,20000,20000,20000,20000
7159,21000,20000,20000,20000,20000,20000
7160,21000,20000,20000,20000,20000,20000
7161,21000,20000,20000,20000,20000,20000
7162,21000,20000,20000,20000,20000,20000
7163,21000,20000,20000,20000,20000,20000
7164,21000,20000,20000,20000,20000,20000
7165,21000,20000,20000,20000,20000,20000
7166,21000,20000,20000,20000,20000,20000
7167,21000,20000,20000,20000,20000,20000
7168,21000,20000,20000,20000,20000,20000
7169,21000,20000,20000,20000,20000,20000
7170,21000,20000,20000,20000,20000,20000
7171,21000,20000,20000,20000,20000,20000
7172,21000,20000,20000,20000,20000,20000
7173,21000,20000,20000,20000,20000,20000
7174,21000,20000,20000,20000,20000,20000
7175,21000,20000,20000,20000,20000,20000
7176,21000,20000,20000,20000,20000,20000
7177,21000,20000,20000,20000,20000,20000
7178,21000,20000,20000,20000,20000,20000
7179,21000,20000,20000,20000,20000,20000
7180,21000,20000,20000,20000,20000,20000
7181,21000,20000,20000,20000,20000,20000
7182,21000,20000,20000,20000,20000,20000
7183,21000,20000,20000,20000,20000,20000
7184,21000,20000,20000,20000,20000,20000
7185,21000,20000,20000,20000,20000,20000
7186,21000,20000,20000,20000,20000,20000
7187,21000,20000,20000,20000,20000,20000
7188,21000,20000,20000,20000,20000,20000
7189,21000,20000,20000,20000,20000,20000
7190,21000,20000,20000,20000,20000,20000
7191,21000,20000,20000,20000,20000,20000
7192,21000,20000,20000,20000,20000,20000
7193,21000,20000,20000,20000,20000,20000
7194,21000,20000,20000,20000,20000,20000
7195,21000,20000,20000,20000,20000,20000
7196,21000,20000,20000,20000,20000,20000
7197,21000,20000,20000,20000,20000,20000
7198,21000,20000,20000,20000,20000,20000
7199,21000,20000,20000,20000,20000,20000
7200,21000,20000,20000,20000,20000,20000
7201,21000,20000,20000,20000,20000,20000
7202,21000,20000,20000,20000,20000,20000
7203,21000,20000,20000,20000,20000,20000
7204,21000,20000,20000,20000,20000,20000
7205,21000,20000,20000,20000,20000,20000
7206,21000,20000,20000,20000,20000,20000
7207,21000,20000,20000,20000,20000,20000
7208,21000,20000,20000,20000,20000,20000
7209,21000,20000,20000,20000,20000,20000
7210,21000,20000,20000,20000,20000,20000
7211,21000,20000,20000,20000,20000,20000
7212,21000,20000,20000,20000,20000,20000
7213,21000,20000,20000,20000,20000,20000
7214,21000,20000,20000,20000,20000,20000
7215,21000,20000,20000,20000,20000,20000
7216,21000,20000,20000,20000,20000,20000
7217,21000,20000,20000,20000,20000,20000
7218,21000,20000,20000,20000,20000,20000
7219,21000,20000,20000,20000,20000,20000
7220,21000,20000,20000,20000,20000,20000
7221,21000,20000,20000,20000,20000,20000
7222,21000,20000,20000,20000,20000,20000
7223,21000,20000,20000,20000,20000,20000
7224,21000,20000,20000,20000,20000,20000
7225,21000,20000,20000,20000,20000,20000
7226,21000,20000,20000,20000,20000,20000
7227,21000,20000,20000,20000,20000,20000
7228,21000,20000,20000,20000,20000,20000
7229,21000,20000,20000,20000,20000,20000
7230,21000,20000,20000,20000,20000,20000
7231,21000,20000,20000,20000,20000,20000
7232,21000,20000,20000,20000,20000,20000
7233,21000,20000,20000,20000,20000,20000
7234,21000,20000,20000,20000,20000,20000
7235,21000,20000,20000,20000,20000,20000
7236,21000,20000,20000,20000,20000,20000
7237,21000,20000,20000,20000,20000,20000
7238,21000,20000,20000,20000,20000,20000
7239,21000,20000,20000,20000,20000,20000
7240,21000,20000,20000,20000,20000,20000
7241,21000,20000,20000,20000,20000,20000
7242,21000,20000,20000,20000,20000,20000
7243,21000,20000,20000,20000,20000,20000
7244,21000,20000,20000,20000,20000,20000
7245,21000,20000,20000,20000,20000,20000
7246,21000,20000,20000,20000,20000,20000
7247,21000,20000,20000,20000,20000,20000
7248,21000,20000,20000,20000,20000,20000
7249,21000,20000,20000,20000,20000,20000
7250,21000,20000,20000,20000,20000,20000
7251,21000,20000,20000,20000,20000,20000
7252,21000,20000,20000,20000,20000,20000
7253,21000,20000,20000,20000,20000,20000
7254,21000,20000,20000,20000,20000,20000
7255,21000,20000,20000,20000,20000,20000
7256,21000,20000,20000,20000,20000,20000
7257,21000,20000,20000,20000,20000,20000
7258,21000,20000,20000,20000,20000,20000
7259,21000,20000,20000,20000,20000,20000
7260,21000,20000,20000,20000,20000,20000
7261,21000,20000,20000,20000,20000,20000
7262,21000,20000,20000,20000,20000,20000
7263,21000,20000,20000,20000,20000,20000
7264,21000,20000,20000,20000,20000,20000
7265,21000,20000,20000,20000,20000,20000
7266,21000,20000,20000,20000,20000,20000
7267,21000,20000,20000,20000,20000,20000
7268,21000,20000,20000,20000,20000,20000
7269,21000,20000,20000,20000,20000,20000
7270,21000,20000,20000,20000,20000,20000
7271,21000,20000,20000,20000,20000,20000
7272,21000,20000,20000,20000,20000,20000
7273,21000,20000,20000,20000,20000,20000
7274,21000,20000,20000,20000,20000,20000
7275,21000,20000,20000,20000,20000,20000
7276,21000,20000,20000,20000,20000,20000
7277,21000,20000,20000,20000,20000,20000
7278,21000,20000,20000,20000,20000,20000
7279,21000,20000,20000,20000,20000,20000
7280,21000,20000,20000,20000,20000,20000
7281,21000,20000,20000,20000,20000,20000
7282,21000,20000,20000,20000,20000,20000
7283,21000,20000,20000,20000,20000,20000
7284,21000,20000,20000,20000,20000,20000
7285,21000,20000,20000,20000,20000,20000
7286,21000,20000,20000,20000,20000,20000
7287,21000,20000,20000,20000,20000,20000
7288,21000,20000,20000,20000,20000,20000
7289,21000,20000,20000,20000,20000,20000
7290,21000,20000,20000,20000,20000,20000
7291,21000,20000,20000,20000,20000,20000
7292,21000,20000,20000,20000,20000,20000
7293,21000,20000,20000,20000,20000,20000
7294,21000,20000,20000,20000,20000,20000
7295,21000,20000,20000,20000,20000,20000
7296,21000,20000,20000,20000,20000,20000
7297,21000,20000,20000,20000,20000,20000
7298,21000,20000,20000,20000,20000,20000
7299,21000,20000,20000,20000,20000,20000
7300,21000,20000,20000,20000,20000,20000
7301,21000,20000,20000,20000,20000,20000
7302,21000,20000,20000,20000,20000,20000
7303,21000,20000,20000,20000,20000,20000
7304,21000,20000,20000,20000,20000,20000
7305,21000,20000,20000,20000,20000,20000
7306,21000,20000,20000,20000,20000,20000
7307,21000,20000,20000,20000,20000,20000
7308,21000,20000,20000,20000,20000,20000
7309,21000,20000,20000,20000,20000,20000
7310,21000,20000,20000,20000,20000,20000
7311,21000,20000,20000,20000,20000,20000
7312,21000,20000,20000,20000,20000,20000
7313,21000,20000,20000,20000,20000,20000
7314,21000,20000,20000,20000,20000,20000
7315,21000,20000,20000,20000,20000,20000
7316,21000,20000,20000,20000,20000,20000
7317,21000,20000,20000,20000,20000,20000
7318,21000,20000,20000,20000,20000,20000
7319,21000,20000,20000,20000,20000,20000
7320,21000,20000,20000,20000,20000,20000
7321,21000,20000,20000,20000,20000,20000
7322,21000,20000,20000,20000,20000,20000
7323,21000,20000,20000,20000,20000,20000
7324,21000,20000,20000,20000,20000,20000
7325,21000,20000,20000,20000,20000,20000
7326,21000,20000,20000,20000,20000,20000
7327,21000,20000,20000,20000,20000,20000
7328,21000,20000,20000,20000,20000,20000
7329,21000,20000,20000,20000,20000,20000
7330,21000,20000,20000,20000,20000,20000
7331,21000,20000,20000,20000,20000,20000
7332,21000,20000,20000,20000,20000,20000
7333,21000,20000,20000,20000,20000,20000
7334,21000,20000,20000,20000,20000,20000
7335,21000,20000,20000,20000,20000,20000
7336,21000,20000,20000,20000,20000,20000
7337,21000,20000,20000,20000,20000,20000
7338,21000,20000,20000,20000,20000,20000
7339,21000,20000,20000,20000,20000,20000
7340,21000,20000,20000,20000,20000,20000
7341,21000,20000,20000,20000,20000,20000
7342,21000,20000,20000,20000,20000,20000
7343,21000,20000,20000,20000,20000,20000
7344,21000,20000,20000,20000,20000,20000
7345,21000,20000,20000,20000,20000,20000
7346,21000,20000,20000,20000,20000,20000
7347,21000,20000,20000,20000,20000,20000
7348,21000,20000,20000,20000,20000,20000
7349,21000,20000,20000,20000,20000,20000
7350,21000,20000,20000,20000,20000,20000
7351,21000,20000,20000,20000,20000,20000
7352,22000,20000,20000,20000,20000,20000
7353,22000,20000,20000,20000,20000,20000
7354,22000,20000,20000,20000,20000,20000
7355,22000,20000,20000,20000,20000,20000
7356,22000,20000,20000,20000,20000,20000
7357,22000,20000,20000,20000,20000,20000
7358,22000,20000,20000,20000,20000,20000
7359,22000,20000,20000,20000,20000,20000
7360,22000,20000,20000,20000,20000,20000
7361,22000,20000,20000,20000,20000,20000
7362,22000,20000,20000,20000,20000,20000
7363,22000,20000,20000,20000,20000,20000
7364,22000,20000,20000,20000,20000,20000
7365,22000,20000,20000,20000,20000,20000
7366,22000,20000,20000,20000,20000,20000
7367,22000,20000,20000,20000,20000,20000
7368,22000,20000,20000,20000,20000,20000
7369,22000,20000,20000,20000,20000,20000
7370,22000,20000,20000,20000,20000,20000
7371,22000,20000,20000,20000,20000,20000
7372,22000,20000,20000,20000,20000,20000
7373,22000,20000,20000,20000,20000,20000
7374,22000,20000,20000,20000,20000,20000
7375,22000,20000,20000,20000,20000,20000
7376,22000,20000,20000,20000,20000,20000
7377,22000,20000,20000,20000,20000,20000
7378,22000,20000,20000,20000,20000,20000
7379,22000,20000,20000,20000,20000,20000
7380,22000,20000,20000,20000,20000,20000
7381,22000,20000,20000,20000,20000,20000
7382,22000,20000,20000,20000,20000,20000
7383,22000,20000,20000,20000,20000,20000
7384,22000,20000,20000,20000,20000,20000
7385,22000,20000,20000,20000,20000,20000
7386,22000,20000,20000,20000,20000,20000
7387,22000,20000,20000,20000,20000,20000
7388,22000,20000,20000,20000,20000,20000
7389,22000,20000,20000,20000,20000,20000
7390,22000,20000,20000,20000,20000,20000
7391,22000,20000,20000,20000,20000,20000
7392,22000,20000,20000,20000,20000,20000
7393,22000,20000,20000,20000,20000,20000
7394,22000,20000,20000,20000,20000,20000
7395,22000,20000,20000,20000,20000,20000
7396,22000,20000,20000,20000,20000,20000
7397,22000,20000,20000,20000,20000,20000
7398,22000,20000,20000,20000,20000,20000
7399,22000,20000,20000,20000,20000,20000
7400,22000,20000,20000,20000,20000,20000
7401,22000,20000,20000,20000,20000,20000
7402,22000,20000,20000,20000,20000,20000
7403,22000,20000,20000,20000,20000,20000
7404,22000,20000,20000,20000,20000,20000
7405,22000,20000,20000,20000,20000,20000
7406,22000,20000,20000,20000,20000,20000
7407,22000,20000,20000,20000,20000,20000
7408,22000,20000,20000,20000,20000,20000
7409,22000,20000,20000,20000,20000,20000
7410,22000,20000,20000,20000,20000,20000
7411,22000,20000,20000,20000,20000,20000
7412,22000,20000,20000,20000,20000,20000
7413,22000,20000,20000,20000,20000,20000
7414,22000,20000,20000,20000,20000,20000
7415,22000,20000,20000,20000,20000,20000
7416,22000,20000,20000,20000,20000,20000
7417,22000,20000,20000,20000,20000,20000
7418,22000,20000,20000,20000,20000,20000
7419,22000,20000,20000,20000,20000,20000
7420,22000,20000,20000,20000,20000,20000
7421,22000,20000,20000,20000,20000,20000
7422,22000,20000,20000,20000,20000,20000
7423,22000,20000,20000,20000,20000,20000
7424,22000,20000,20000,20000,20000,20000
7425,22000,20000,20000,20000,20000,20000
7426,22000,20000,20000,20000,20000,20000
7427,22000,20000,20000,20000,20000,20000
7428,22000,20000,20000,20000,20000,20000
7429,22000,20000,20000,20000,20000,20000
7430,22000,20000,20000,20000,20000,20000
7431,22000,20000,20000,20000,20000,20000
7432,22000,20000,20000,20000,20000,20000
7433,22000,20000,20000,20000,20000,20000
7434,22000,20000,20000,20000,20000,20000
7435,22000,20000,20000,20000,20000,20000
7436,22000,20000,20000,20000,20000,20000
7437,22000,20000,20000,20000,20000,20000
7438,22000,20000,20000,20000,20000,20000
7439,22000,20000,20000,20000,20000,20000
7440,22000,20000,20000,20000,20000,20000
7441,22000,20000,20000,20000,20000,20000
7442,22000,20000,20000,20000,20000,20000
7443,22000,20000,20000,20000,20000,20000
7444,22000,20000,20000,20000,20000,20000
7445,22000,20000,20000,20000,20000,20000
7446,22000,20000,20000,20000,20000,20000
7447,22000,20000,20000,20000,20000,20000
7448,22000,20000,20000,20000,20000,20000
7449,22000,20000,20000,20000,20000,20000
7450,22000,20000,20000,20000,20000,20000
7451,22000,20000,20000,20000,20000,20000
7452,22000,20000,20000,20000,20000,20000
7453,22000,20000,20000,20000,20000,20000
7454,22000,20000,20000,20000,20000,20000
7455,22000,20000,20000,20000,20000,20000
7456,22000,20000,20000,20000,20000,20000
7457,22000,20000,20000,20000,20000,20000
7458,22000,20000,20000,20000,20000,20000
7459,22000,20000,20000,20000,20000,20000
7460,22000,20000,20000,20000,20000,20000
7461,22000,20000,20000,20000,20000,20000
7462,22000,20000,20000,20000,20000,20000
7463,22000,20000,20000,20000,20000,20000
7464,22000,20000,20000,20000,20000,20000
7465,22000,20000,20000,20000,20000,20000
7466,22000,20000,20000,20000,20000,20000
7467,22000,20000,20000,20000,20000,20000
7468,22000,20000,20000,20000,20000,20000
7469,22000,20000,20000,20000,20000,20000
7470,22000,20000,20000,20000,20000,20000
7471,22000,20000,20000,20000,20000,20000
7472,22000,20000,20000,20000,20000,20000
7473,22000,20000,20000,20000,20000,20000
7474,22000,20000,20000,20000,20000,20000
7475,22000,20000,20000,20000,20000,20000
7476,22000,20000,20000,20000,20000,20000
7477,22000,20000,20000,20000,20000,20000
7478,22000,20000,20000,20000,20000,20000
7479,22000,20000,20000,20000,20000,20000
7480,22000,20000,20000,20000,20000,20000
7481,22000,20000,20000,20000,20000,20000
7482,22000,20000,20000,20000,20000,20000
7483,22000,20000,20000,20000,20000,20000
7484,22000,20000,20000,20000,20000,20000
7485,22000,20000,20000,20000,20000,20000
7486,22000,20000,20000,20000,20000,20000
7487,22000,20000,20000,20000,20000,20000
7488,22000,20000,20000,20000,20000,20000
7489,22000,20000,20000,20000,20000,20000
7490,22000,20000,20000,20000,20000,20000
7491,22000,20000,20000,20000,20000,20000
7492,22000,20000,20000,20000,20000,20000
7493,22000,20000,20000,20000,20000,20000
7494,22000,20000,20000,20000,20000,20000
7495,22000,20000,20000,20000,20000,20000
7496,22000,20000,20000,20000,20000,20000
7497,22000,20000,20000,20000,20000,20000
7498,22000,20000,20000,20000,20000,20000
7499,22000,20000,20000,20000,20000,20000
7500,22000,20000,20000,20000,20000,20000
7501,22000,20000,20000,20000,20000,20000
7502,22000,20000,20000,20000,20000,20000
7503,22000,20000,20000,20000,20000,20000
7504,22000,20000,20000,20000,20000,20000
7505,22000,20000,20000,20000,20000,20000
7506,22000,20000,20000,20000,20000,20000
7507,22000,20000,20000,20000,20000,20000
7508,22000,20000,20000,20000,20000,20000
7509,22000,20000,20000,20000,20000,20000
7510,22000,20000,20000,20000,20000,20000
7511,22000,20000,20000,20000,20000,20000
7512,22000,20000,20000,20000,20000,20000
7513,22000,20000,20000,20000,20000,20000
7514,22000,20000,20000,20000,20000,20000
7515,22000,20000,20000,20000,20000,20000
7516,22000,20000,20000,20000,20000,20000
7517,22000,20000,20000,20000,20000,20000
7518,22000,20000,20000,20000,20000,20000
7519,22000,20000,20000,20000,20000,20000
7520,22000,20000,20000,20000,20000,20000
7521,22000,20000,20000,20000,20000,20000
7522,22000,20000,20000,20000,20000,20000
7523,22000,20000,20000,20000,20000,20000
7524,22000,20000,20000,20000,20000,20000
7525,22000,20000,20000,20000,20000,20000
7526,22000,20000,20000,20000,20000,20000
7527,22000,20000,20000,20000,20000,20000
7528,22000,20000,20000,20000,20000,20000
7529,22000,20000,20000,20000,20000,20000
7530,22000,20000,20000,20000,20000,20000
7531,22000,20000,20000,20000,20000,20000
7532,22000,20000,20000,20000,20000,20000
7533,22000,20000,20000,20000,20000,20000
7534,22000,20000,20000,20000,20000,20000
7535,22000,20000,20000,20000,20000,20000
7536,22000,20000,20000,20000,20000,20000
7537,22000,20000,20000,20000,20000,20000
7538,22000,20000,20000,20000,20000,20000
7539,22000,20000,20000,20000,20000,20000
7540,22000,20000,20000,20000,20000,20000
7541,22000,20000,20000,20000,20000,20000
7542,22000,20000,20000,20000,20000,20000
7543,22000,20000,20000,20000,20000,20000
7544,22000,20000,20000,20000,20000,20000
7545,22000,20000,20000,20000,20000,20000
7546,22000,20000,20000,20000,20000,20000
7547,22000,20000,20000,20000,20000,20000
7548,22000,20000,20000,20000,20000,20000
7549,22000,20000,20000,20000,20000,20000
7550,22000,20000,20000,20000,20000,20000
7551,22000,20000,20000,20000,20000,20000
7552,22000,20000,20000,20000,20000,20000
7553,22000,20000,20000,20000,20000,20000
7554,22000,20000,20000,20000,20000,20000
7555,22000,20000,20000,20000,20000,20000
7556,22000,20000,20000,20000,20000,20000
7557,22000,20000,20000,20000,20000,20000
7558,22000,20000,20000,20000,20000,20000
7559,22000,20000,20000,20000,20000,20000
7560,22000,20000,20000,20000,20000,20000
7561,22000,20000,20000,20000,20000,20000
7562,22000,20000,20000,20000,20000,20000
7563,22000,20000,20000,20000,20000,20000
7564,22000,20000,20000,20000,20000,20000
7565,22000,20000,20000,20000,20000,20000
7566,22000,20000,20000,20000,20000,20000
7567,22000,20000,20000,20000,20000,20000
7568,22000,20000,20000,20000,20000,20000
7569,22000,20000,20000,20000,20000,20000
7570,22000,20000,20000,20000,20000,20000
7571,22000,20000,20000,20000,20000,20000
7572,22000,20000,20000,20000,20000,20000
7573,22000,20000,20000,20000,20000,20000
7574,22000,20000,20000,20000,20000,20000
7575,22000,20000,20000,20000,20000,20000
7576,22000,20000,20000,20000,20000,20000
7577,22000,20000,20000,20000,20000,20000
7578,22000,20000,20000,20000,20000,20000
7579,22000,20000,20000,20000,20000,20000
7580,22000,20000,20000,20000,20000,20000
7581,22000,20000,20000,20000,20000,20000
7582,22000,20000,20000,20000,20000,20000
7583,22000,20000,20000,20000,20000,20000
7584,22000,20000,20000,20000,20000,20000
7585,22000,20000,20000,20000,20000,20000
7586,22000,20000,20000,20000,20000,20000
7587,22000,20000,20000,20000,20000,20000
7588,22000,20000,20000,20000,20000,20000
7589,22000,20000,20000,20000,20000,20000
7590,22000,20000,20000,20000,20000,20000
7591,22000,20000,20000,20000,20000,20000
7592,22000,20000,20000,20000,20000,20000
7593,22000,20000,20000,20000,20000,20000
7594,22000,20000,20000,20000,20000,20000
7595,22000,20000,20000,20000,20000,20000
7596,22000,20000,20000,20000,20000,20000
7597,22000,20000,20000,20000,20000,20000
7598,22000,20000,20000,20000,20000,20000
7599,22000,20000,20000,20000,20000,20000
7600,22000,20000,20000,20000,20000,20000
7601,22000,20000,20000,20000,20000,20000
7602,22000,20000,20000,20000,20000,20000
7603,22000,20000,20000,20000,20000,20000
7604,22000,20000,20000,20000,20000,20000
7605,22000,20000,20000,20000,20000,20000
7606,22000,20000,20000,20000,20000,20000
7607,22000,20000,20000,20000,20000,20000
7608,22000,20000,20000,20000,20000,20000
7609,22000,20000,20000,20000,20000,20000
7610,22000,20000,20000,20000,20000,20000
7611,22000,20000,20000,20000,20000,20000
7612,22000,20000,20000,20000,20000,20000
7613,22000,20000,20000,20000,20000,20000
7614,22000,20000,20000,20000,20000,20000
7615,22000,20000,20000,20000,20000,20000
7616,22000,20000,20000,20000,20000,20000
7617,22000,20000,20000,20000,20000,20000
7618,22000,20000,20000,20000,20000,20000
7619,22000,20000,20000,20000,20000,20000
7620,22000,20000,20000,20000,20000,20000
7621,22000,20000,20000,20000,20000,20000
7622,22000,20000,20000,20000,20000,20000
7623,22000,20000,20000,20000,20000,20000
7624,22000,20000,20000,20000,20000,20000
7625,22000,20000,20000,20000,20000,20000
7626,22000,20000,20000,20000,20000,20000
7627,22000,20000,20000,20000,20000,20000
7628,22000,20000,20000,20000,20000,20000
7629,22000,20000,20000,20000,20000,20000
7630,22000,20000,20000,20000,20000,20000
7631,22000,20000,20000,20000,20000,20000
7632,22000,20000,20000,20000,20000,20000
7633,22000,20000,20000,20000,20000,20000
7634,22000,20000,20000,20000,20000,20000
7635,22000,20000,20000,20000,20000,20000
7636,22000,20000,20000,20000,20000,20000
7637,22000,20000,20000,20000,20000,20000
7638,22000,20000,20000,20000,20000,20000
7639,22000,20000,20000,20000,20000,20000
7640,22000,20000,20000,20000,20000,20000
7641,22000,20000,20000,20000,20000,20000
7642,22000,20000,20000,20000,20000,20000
7643,22000,20000,20000,20000,20000,20000
7644,22000,20000,20000,20000,20000,20000
7645,22000,20000,20000,20000,20000,20000
7646,22000,20000,20000,20000,20000,20000
7647,22000,20000,20000,20000,20000,20000
7648,22000,20000,20000,20000,20000,20000
7649,22000,20000,20000,20000,20000,20000
7650,22000,20000,20000,20000,20000,20000
7651,22000,20000,20000,20000,20000,20000
7652,22000,20000,20000,20000,20000,20000
7653,22000,20000,20000,20000,20000,20000
7654,22000,20000,20000,20000,20000,20000
7655,22000,20000,20000,20000,20000,20000
7656,22000,20000,20000,20000,20000,20000
7657,22000,20000,20000,20000,20000,20000
7658,22000,20000,20000,20000,20000,20000
7659,22000,20000,20000,20000,20000,20000
7660,22000,20000,20000,20000,20000,20000
7661,22000,20000,20000,20000,20000,20000
7662,22000,20000,20000,20000,20000,20000
7663,22000,20000,20000,20000,20000,20000
7664,22000,20000,20000,20000,20000,20000
7665,22000,20000,20000,20000,20000,20000
7666,22000,20000,20000,20000,20000,20000
7667,22000,20000,20000,20000,20000,20000
7668,22000,20000,20000,20000,20000,20000
7669,22000,20000,20000,20000,20000,20000
7670,22000,20000,20000,20000,20000,20000
7671,22000,20000,20000,20000,20000,20000
7672,22000,20000,20000,20000,20000,20000
7673,22000,20000,20000,20000,20000,20000
7674,22000,20000,20000,20000,20000,20000
7675,22000,20000,20000,20000,20000,20000
7676,22000,20000,20000,20000,20000,20000
7677,22000,20000,20000,20000,20000,20000
7678,22000,20000,20000,20000,20000,20000
7679,22000,20000,20000,20000,20000,20000
7680,22000,20000,20000,20000,20000,20000
7681,22000,20000,20000,20000,20000,20000
7682,22000,20000,20000,20000,20000,20000
7683,22000,20000,20000,20000,20000,20000
7684,22000,20000,20000,20000,20000,20000
7685,22000,20000,20000,20000,20000,20000
7686,22000,20000,20000,20000,20000,20000
7687,22000,20000,20000,20000,20000,20000
7688,22000,20000,20000,20000,20000,20000
7689,22000,20000,20000,20000,20000,20000
7690,22000,20000,20000,20000,20000,20000
7691,22000,20000,20000,20000,20000,20000
7692,22000,20000,20000,20000,20000,20000
7693,22000,20000,20000,20000,20000,20000
7694,22000,20000,20000,20000,20000,20000
7695,22000,20000,20000,20000,20000,20000
7696,22000,20000,20000,20000,20000,20000
7697,22000,20000,20000,20000,20000,20000
7698,22000,20000,20000,20000,20000,20000
7699,22000,20000,20000,20000,20000,20000
7700,22000,20000,20000,20000,20000,20000
7701,22000,20000,20000,20000,20000,20000
7702,22000,20000,20000,20000,20000,20000
7703,22000,20000,20000,20000,20000,20000
7704,22000,20000,20000,20000,20000,20000
7705,22000,20000,20000,20000,20000,20000
7706,22000,20000,20000,20000,20000,20000
7707,22000,20000,20000,20000,20000,20000
7708,22000,20000,20000,20000,20000,20000
7709,22000,20000,20000,20000,20000,20000
7710,22000,20000,20000,20000,20000,20000
7711,22000,20000,20000,20000,20000,20000
7712,22000,20000,20000,20000,20000,20000
7713,22000,20000,20000,20000,20000,20000
7714,22000,20000,20000,20000,20000,20000
7715,22000,20000,20000,20000,20000,20000
7716,22000,20000,20000,20000,20000,20000
7717,22000,20000,20000,20000,20000,20000
7718,22000,20000,20000,20000,20000,20000
7719,22000,20000,20000,20000,20000,20000
7720,22000,20000,20000,20000,20000,20000
7721,22000,20000,20000,20000,20000,20000
7722,22000,20000,20000,20000,20000,20000
7723,22000,20000,20000,20000,20000,20000
7724,22000,20000,20000,20000,20000,20000
7725,22000,20000,20000,20000,20000,20000
7726,22000,20000,20000,20000,20000,20000
7727,22000,20000,20000,20000,20000,20000
7728,22000,20000,20000,20000,20000,20000
7729,22000,20000,20000,20000,20000,20000
7730,22000,20000,20000,20000,20000,20000
7731,22000,20000,20000,20000,20000,20000
7732,22000,20000,20000,20000,20000,20000
7733,22000,20000,20000,20000,20000,20000
7734,22000,20000,20000,20000,20000,20000
7735,22000,20000,20000,20000,20000,20000
7736,22000,20000,20000,20000,20000,20000
7737,22000,20000,20000,20000,20000,20000
7738,22000,20000,20000,20000,20000,20000
7739,22000,20000,20000,20000,20000,20000
7740,22000,20000,20000,20000,20000,20000
7741,22000,20000,20000,20000,20000,20000
7742,22000,20000,20000,20000,20000,20000
7743,22000,20000,20000,20000,20000,20000
7744,22000,20000,20000,20000,20000,20000
7745,22000,20000,20000,20000,20000,20000
7746,22000,20000,20000,20000,20000,20000
7747,22000,20000,20000,20000,20000,20000
7748,22000,20000,20000,20000,20000,20000
7749,22000,20000,20000,20000,20000,20000
7750,22000,20000,20000,20000,20000,20000
7751,22000,20000,20000,20000,20000,20000
7752,22000,20000,20000,20000,20000,20000
7753,22000,20000,20000,20000,20000,20000
7754,22000,20000,20000,20000,20000,20000
7755,22000,20000,20000,20000,20000,20000
7756,22000,20000,20000,20000,20000,20000
7757,22000,20000,20000,20000,20000,20000
7758,22000,20000,20000,20000,20000,20000
7759,22000,20000,20000,20000,20000,20000
7760,22000,20000,20000,20000,20000,20000
7761,22000,20000,20000,20000,20000,20000
7762,22000,20000,20000,20000,20000,20000
7763,22000,20000,20000,20000,20000,20000
7764,22000,20000,20000,20000,20000,20000
7765,22000,20000,20000,20000,20000,20000
7766,22000,20000,20000,20000,20000,20000
7767,22000,20000,20000,20000,20000,20000
7768,22000,20000,20000,20000,20000,20000
7769,22000,20000,20000,20000,20000,20000
7770,22000,20000,20000,20000,20000,20000
7771,22000,20000,20000,20000,20000,20000
7772,22000,20000,20000,20000,20000,20000
7773,22000,20000,20000,20000,20000,20000
7774,22000,20000,20000,20000,20000,20000
7775,22000,20000,20000,20000,20000,20000
7776,22000,20000,20000,20000,20000,20000
7777,22000,20000,20000,20000,20000,20000
7778,22000,20000,20000,20000,20000,20000
7779,22000,20000,20000,20000,20000,20000
7780,22000,20000,20000,20000,20000,20000
7781,22000,20000,20000,20000,20000,20000
7782,22000,20000,20000,20000,20000,20000
7783,22000,20000,20000,20000,20000,20000
7784,22000,20000,20000,20000,20000,20000
7785,22000,20000,20000,20000,20000,20000
7786,22000,20000,20000,20000,20000,20000
7787,22000,20000,20000,20000,20000,20000
7788,22000,20000,20000,20000,20000,20000
7789,22000,20000,20000,20000,20000,20000
7790,22000,20000,20000,20000,20000,20000
7791,22000,20000,20000,20000,20000,20000
7792,22000,20000,20000,20000,20000,20000
7793,22000,20000,20000,20000,20000,20000
7794,22000,20000,20000,20000,20000,20000
7795,22000,20000,20000,20000,20000,20000
7796,22000,20000,20000,20000,20000,20000
7797,22000,20000,20000,20000,20000,20000
7798,22000,20000,20000,20000,20000,20000
7799,22000,20000,20000,20000,20000,20000
7800,22000,20000,20000,20000,20000,20000
7801,22000,20000,20000,20000,20000,20000
7802,22000,20000,20000,20000,20000,20000
7803,22000,20000,20000,20000,20000,20000
7804,22000,20000,20000,20000,20000,20000
7805,22000,20000,20000,20000,20000,20000
7806,22000,20000,20000,20000,20000,20000
7807,22000,20000,20000,20000,20000,20000
7808,22000,20000,20000,20000,20000,20000
7809,22000,20000,20000,20000,20000,20000
7810,22000,20000,20000,20000,20000,20000
7811,22000,20000,20000,20000,20000,20000
7812,22000,20000,20000,20000,20000,20000
7813,22000,20000,20000,20000,20000,20000
7814,22000,20000,20000,20000,20000,20000
7815,22000,20000,20000,20000,20000,20000
7816,22000,20000,20000,20000,20000,20000
7817,22000,20000,20000,20000,20000,20000
